stone,stone,stone,stone,obsidian,stone,stone,stone1,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone1,stone,stone,stone,stone,flowerS1,rockGrass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,sand,water,water,water,water,sand,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,dirtwall,grass1,grass1
stone,stone,stone,stone,obsidian,stone,stone,stone,stone,stone,stone,obsidian,obsidian,obsidian,obsidian,obsidian,stone,stone,stone,stone,stone,obsidian,obsidian,stone,stone,stone,stone,stone,stone,stone,stone,rockGrass1,rockGrass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,sand,water,water,water,water,sand,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,dirtwall,grass1,grass1,grass1,grass1
stone,stone1,stone1,stone,stone,stone,stone,stone,stone,obsidian,obsidian,obsidian,stone,stone,stone,obsidian,stone,stone,stone1,stone,stone,stone,obsidian,obsidian,obsidian,stone,stone,stone1,stone,stone,stone,flowerS1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,sand,water,water,water,sand,sand,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,grass1,grass1,grass1,grass1,grass1,grass1
stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,flowerS1,rockGrass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,sand,water,water,water,sand,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,grass1,grass1,grass1,grass1,grass1,grass1,grass1
stone,stone,stone,stone,stone,stone1,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,stone,flowerS1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,waterfall,waterfall,waterfall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,stone,stone,stone,stone,stone,flowerS1,flowerS1,grass1,grass1,grass1,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,grass1,grass1,grass1,grass1,grass1,water,water,water,grass1,grass1,grass1,grass1,grass1,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,dirtwall,dirtwall,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,grass1,stonestair,stonestair,grass1,grass1,grass1,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,dirtwall,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,dirtwall,stonestair,stonestair,dirtwall,dirtwall,dirtwall,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,flowerS1,rockGrass1,grass1,grass1,grass1,grass1,rockGrass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,rockGrass1,grass1,rockGrass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,rockGrass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,woodroof,woodroof,woodroof,woodroof,woodroof,woodroof,woodroof,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,rockGrass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,woodroof,woodroof,woodroof,woodroof,woodroof,woodroof,woodroof,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1
grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,woodwall,woodwalldoorwindow,woodwall,woodwall,woodwallwindow,woodwall,woodwall,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,water,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,rockGrass1,grass1,grass1,grass1,grass1,grass1,stonebrickfloor,stonebrickfloor,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,grass1,flowerS1,rockGrass1,grass1,grass1,grass1,grass1,grass1
